order_item_id,order_id,product_id,quantity,unit_price,total_price
1607,2397,106,1,286.43,286.43
1608,2945,196,3,162.16,486.48
1609,2426,304,4,498.58,1994.32
1610,2073,223,2,10.2,20.4
1611,2481,175,1,29.91,29.91
1612,2079,487,3,446.05,1338.15
1613,1403,332,2,206.13,412.26
1614,2850,159,2,35.08,70.16
1615,301,59,2,193.1,386.2
1616,1854,263,3,360.55,1081.65
1617,2228,449,1,100.95,100.95
1618,2002,39,3,486.8,1460.4
1619,1915,34,3,452.47,1357.41
1620,2859,361,5,347.11,1735.55
1621,2386,370,3,6.63,19.89
1622,997,249,2,158.77,317.54
1623,2557,425,2,183.8,367.6
1624,2877,323,3,98.34,295.02
1625,2007,174,1,84.68,84.68
1626,205,87,3,355.84,1067.52
1627,651,256,5,78.04,390.2
1628,2375,120,2,69.88,139.76
1629,1033,91,2,95.07,190.14
1630,1902,492,2,482.68,965.36
1631,759,341,3,274.99,824.97
1632,2154,368,2,96.06,192.12
1633,1814,424,3,342.26,1026.78
1634,1280,497,5,353.45,1767.25
1635,370,345,2,246.56,493.12
1636,2176,283,2,482.03,964.06
1637,1610,434,4,476.39,1905.56
1638,2028,491,5,312.24,1561.2
1639,532,163,2,384.28,768.56
1640,97,34,5,452.47,2262.35
1641,1618,500,1,489.05,489.05
1642,1485,466,1,86.21,86.21
1643,1753,344,2,267.38,534.76
1644,2139,445,3,361.17,1083.51
1645,1228,129,4,425.79,1703.16
1646,948,115,1,270.84,270.84
1647,1323,1,2,340.08,680.16
1648,2414,146,2,308.55,617.1
1649,2660,283,2,482.03,964.06
1650,2272,496,5,482.6,2413.0
1651,16,57,2,179.33,358.66
1652,914,372,5,243.87,1219.35
1653,2817,303,4,396.14,1584.56
1654,7,88,5,425.2,2126.0
1655,261,253,1,497.0,497.0
1656,125,412,5,191.68,958.4
1657,2024,441,3,376.33,1128.99
1658,2159,433,5,243.78,1218.9
1659,2629,323,3,98.34,295.02
1660,88,43,4,349.43,1397.72
1661,662,259,2,455.51,911.02
1662,2423,443,4,154.64,618.56
1663,1680,315,5,109.87,549.35
1664,2433,31,4,463.02,1852.08
1665,2953,33,4,167.24,668.96
1666,2177,288,4,177.92,711.68
1667,2897,299,1,414.97,414.97
1668,1619,99,2,70.4,140.8
1669,298,140,5,17.36,86.8
1670,1572,390,4,366.58,1466.32
1671,461,377,2,404.65,809.3
1672,2694,23,5,232.08,1160.4
1673,2859,451,2,162.37,324.74
1674,1075,230,4,372.58,1490.32
1675,671,478,5,308.94,1544.7
1676,2866,470,2,425.5,851.0
1677,517,394,5,334.52,1672.6
1678,514,251,5,255.79,1278.95
1679,2885,324,2,431.82,863.64
1680,2393,157,2,34.48,68.96
1681,791,454,1,291.56,291.56
1682,597,74,5,398.49,1992.45
1683,1259,415,3,461.53,1384.59
1684,2145,454,3,291.56,874.68
1685,61,362,5,264.04,1320.2
1686,2054,216,4,335.79,1343.16
1687,988,255,4,441.32,1765.28
1688,1507,420,2,278.62,557.24
1689,1835,468,2,409.62,819.24
1690,1910,292,4,114.35,457.4
1691,526,74,4,398.49,1593.96
1692,2016,437,2,24.44,48.88
1693,845,442,4,125.64,502.56
1694,1531,240,1,415.28,415.28
1695,1270,5,2,198.68,397.36
1696,976,51,5,82.01,410.05
1697,1089,379,5,485.59,2427.95
1698,1905,374,5,152.61,763.05
1699,1744,338,2,46.36,92.72
1700,2624,214,2,228.2,456.4
1701,2538,408,3,87.63,262.89
1702,2441,368,4,96.06,384.24
1703,1460,32,1,120.34,120.34
1704,1007,407,4,431.78,1727.12
1705,334,320,5,109.83,549.15
1706,1600,39,4,486.8,1947.2
1707,884,443,3,154.64,463.92
1708,26,487,3,446.05,1338.15
1709,2014,36,3,66.87,200.61
1710,240,262,5,91.71,458.55
1711,2393,358,5,45.1,225.5
1712,1939,261,5,105.79,528.95
1713,687,160,1,88.27,88.27
1714,2505,439,5,207.63,1038.15
1715,204,166,4,126.92,507.68
1716,2630,405,4,266.09,1064.36
1717,1021,346,4,327.42,1309.68
1718,2362,454,2,291.56,583.12
1719,1437,145,5,277.04,1385.2
1720,901,404,5,240.89,1204.45
1721,1302,192,2,65.17,130.34
1722,1130,174,3,84.68,254.04
1723,1385,296,4,271.15,1084.6
1724,2915,354,1,453.55,453.55
1725,671,410,4,468.81,1875.24
1726,2212,309,3,26.27,78.81
1727,835,462,5,461.28,2306.4
1728,2148,30,2,370.73,741.46
1729,689,207,2,403.74,807.48
1730,504,398,5,142.56,712.8
1731,1510,485,3,414.93,1244.79
1732,1536,211,1,78.39,78.39
1733,884,246,4,174.63,698.52
1734,716,159,2,35.08,70.16
1735,2857,350,5,350.34,1751.7
1736,2924,202,5,92.02,460.1
1737,1874,435,2,276.38,552.76
1738,26,260,5,446.7,2233.5
1739,867,440,2,432.27,864.54
1740,460,124,5,105.53,527.65
1741,266,390,3,366.58,1099.74
1742,1464,105,3,127.87,383.61
1743,1876,32,2,120.34,240.68
1744,2533,220,1,448.5,448.5
1745,2453,497,3,353.45,1060.35
1746,2984,290,4,328.66,1314.64
1747,2973,389,4,378.51,1514.04
1748,1052,273,1,65.01,65.01
1749,2034,208,4,188.7,754.8
1750,2627,393,3,36.72,110.16
1751,2625,243,4,485.73,1942.92
1752,415,443,1,154.64,154.64
1753,1572,62,2,413.53,827.06
1754,1841,412,5,191.68,958.4
1755,2586,302,3,401.21,1203.63
1756,2902,293,1,338.23,338.23
1757,2203,239,3,142.41,427.23
1758,1767,275,5,82.73,413.65
1759,1033,121,4,337.73,1350.92
1760,2529,84,4,114.03,456.12
1761,2202,188,1,356.6,356.6
1762,1522,426,1,170.88,170.88
1763,1692,142,3,140.52,421.56
1764,53,434,2,476.39,952.78
1765,2993,324,2,431.82,863.64
1766,1615,382,4,232.87,931.48
1767,636,220,2,448.5,897.0
1768,2543,273,1,65.01,65.01
1769,1097,125,3,276.3,828.9
1770,730,406,5,455.56,2277.8
1771,1748,114,3,249.43,748.29
1772,1083,197,3,219.25,657.75
1773,430,483,1,318.89,318.89
1774,1973,445,1,361.17,361.17
1775,60,279,5,265.25,1326.25
1776,901,62,4,413.53,1654.12
1777,2849,320,4,109.83,439.32
1778,327,81,1,173.36,173.36
1779,867,201,2,337.57,675.14
1780,2369,205,3,276.61,829.83
1781,2743,86,5,323.26,1616.3
1782,128,492,1,482.68,482.68
1783,612,249,3,158.77,476.31
1784,2781,108,3,339.8,1019.4
1785,1535,499,1,39.15,39.15
1786,1207,480,5,330.88,1654.4
1787,2337,116,2,150.95,301.9
1788,2477,69,3,335.66,1006.98
1789,2887,384,1,303.86,303.86
1790,2406,485,5,414.93,2074.65
1791,946,146,5,308.55,1542.75
1792,457,367,4,152.38,609.52
1793,724,488,3,420.27,1260.81
1794,1312,266,5,20.38,101.9
1795,2971,462,5,461.28,2306.4
1796,2529,149,3,392.16,1176.48
1797,1551,175,2,29.91,59.82
1798,604,398,1,142.56,142.56
1799,2163,78,3,313.31,939.93
1800,432,142,1,140.52,140.52
1801,2296,183,5,328.43,1642.15
1802,692,330,2,95.17,190.34
1803,391,101,5,41.45,207.25
1804,1452,162,3,209.69,629.07
1805,2496,297,5,80.23,401.15
1806,333,245,3,194.12,582.36
1807,1228,499,1,39.15,39.15
1808,1146,346,2,327.42,654.84
1809,239,191,4,99.81,399.24
1810,2277,17,2,366.59,733.18
1811,623,363,5,424.84,2124.2
1812,1111,277,2,376.1,752.2
1813,1311,346,2,327.42,654.84
1814,1098,4,4,15.81,63.24
1815,355,59,2,193.1,386.2
1816,303,389,1,378.51,378.51
1817,420,10,2,115.69,231.38
1818,1260,226,2,382.85,765.7
1819,1626,139,2,408.55,817.1
1820,754,127,2,371.12,742.24
1821,11,242,1,112.61,112.61
1822,676,133,2,204.93,409.86
1823,1739,67,2,478.44,956.88
1824,2832,82,3,74.94,224.82
1825,874,223,2,10.2,20.4
1826,447,127,2,371.12,742.24
1827,557,142,5,140.52,702.6
1828,1521,331,4,134.29,537.16
1829,2249,35,1,11.34,11.34
1830,1072,31,3,463.02,1389.06
1831,466,305,2,377.27,754.54
1832,1908,226,2,382.85,765.7
1833,744,258,3,315.91,947.73
1834,626,221,5,398.64,1993.2
1835,1094,368,1,96.06,96.06
1836,2528,365,1,337.34,337.34
1837,1652,369,3,184.98,554.94
1838,1496,234,1,155.23,155.23
1839,1516,122,5,283.41,1417.05
1840,382,264,4,125.24,500.96
1841,2838,157,2,34.48,68.96
1842,1526,132,1,200.36,200.36
1843,621,14,2,59.94,119.88
1844,631,145,4,277.04,1108.16
1845,2497,54,2,19.83,39.66
1846,2706,310,3,143.94,431.82
1847,122,42,4,461.98,1847.92
1848,2107,132,5,200.36,1001.8
1849,2688,273,4,65.01,260.04
1850,2916,348,1,119.26,119.26
1851,1772,63,4,279.85,1119.4
1852,2367,257,2,201.15,402.3
1853,2570,439,3,207.63,622.89
1854,309,202,4,92.02,368.08
1855,2804,261,4,105.79,423.16
1856,2416,204,1,291.73,291.73
1857,1860,260,5,446.7,2233.5
1858,2032,364,5,54.14,270.7
1859,1811,437,1,24.44,24.44
1860,2968,460,3,379.01,1137.03
1861,631,199,3,410.31,1230.93
1862,1453,151,5,309.72,1548.6
1863,2411,432,4,447.84,1791.36
1864,661,95,5,156.67,783.35
1865,1673,86,2,323.26,646.52
1866,2639,85,4,190.59,762.36
1867,2865,187,5,412.71,2063.55
1868,2818,329,4,449.78,1799.12
1869,985,195,4,437.75,1751.0
1870,2275,35,4,11.34,45.36
1871,2222,221,1,398.64,398.64
1872,281,253,5,497.0,2485.0
1873,1145,55,4,48.89,195.56
1874,541,318,2,176.88,353.76
1875,1514,188,4,356.6,1426.4
1876,1071,223,1,10.2,10.2
1877,1203,237,2,467.89,935.78
1878,2086,33,4,167.24,668.96
1879,2278,255,4,441.32,1765.28
1880,473,462,4,461.28,1845.12
1881,1045,322,3,184.81,554.43
1882,2671,366,3,171.38,514.14
1883,2913,15,3,483.8,1451.4
1884,466,124,3,105.53,316.59
1885,984,155,2,100.61,201.22
1886,2427,130,4,393.65,1574.6
1887,1000,191,1,99.81,99.81
1888,2923,167,5,434.07,2170.35
1889,2441,252,1,110.59,110.59
1890,1118,470,4,425.5,1702.0
1891,2290,68,1,85.06,85.06
1892,2121,259,4,455.51,1822.04
1893,2302,371,5,386.41,1932.05
1894,1955,489,1,33.56,33.56
1895,1797,11,4,111.91,447.64
1896,1242,66,4,66.25,265.0
1897,2801,44,4,307.45,1229.8
1898,2126,394,3,334.52,1003.56
1899,2936,268,5,60.56,302.8
1900,2726,444,1,48.04,48.04
1901,2898,256,4,78.04,312.16
1902,2779,92,4,47.83,191.32
1903,2560,181,3,361.05,1083.15
1904,22,415,5,461.53,2307.65
1905,2712,165,1,304.84,304.84
1906,102,62,1,413.53,413.53
1907,1116,396,5,314.05,1570.25
1908,1292,292,1,114.35,114.35
1909,1735,67,4,478.44,1913.76
1910,1337,296,1,271.15,271.15
1911,1105,13,4,158.24,632.96
1912,275,136,3,280.33,840.99
1913,1169,169,3,429.13,1287.39
1914,476,230,2,372.58,745.16
1915,2582,449,3,100.95,302.85
1916,2281,461,3,301.35,904.05
1917,671,223,2,10.2,20.4
1918,1504,430,4,100.93,403.72
1919,367,439,4,207.63,830.52
1920,2466,315,5,109.87,549.35
1921,1638,172,3,133.71,401.13
1922,2529,372,3,243.87,731.61
1923,1398,352,5,363.64,1818.2
1924,590,432,4,447.84,1791.36
1925,2103,114,5,249.43,1247.15
1926,457,84,1,114.03,114.03
1927,1901,93,3,470.8,1412.4
1928,591,152,4,56.96,227.84
1929,293,45,2,184.27,368.54
1930,886,493,1,367.17,367.17
1931,2850,92,2,47.83,95.66
1932,1577,445,5,361.17,1805.85
1933,865,154,1,345.28,345.28
1934,1681,130,5,393.65,1968.25
1935,2158,383,2,455.37,910.74
1936,456,270,2,17.24,34.48
1937,1138,214,4,228.2,912.8
1938,621,160,4,88.27,353.08
1939,2250,30,5,370.73,1853.65
1940,2866,483,5,318.89,1594.45
1941,1122,389,3,378.51,1135.53
1942,99,218,2,141.65,283.3
1943,292,352,4,363.64,1454.56
1944,2881,257,3,201.15,603.45
1945,2542,243,1,485.73,485.73
1946,1754,198,5,155.88,779.4
1947,200,288,3,177.92,533.76
1948,201,449,4,100.95,403.8
1949,1850,223,4,10.2,40.8
1950,43,11,4,111.91,447.64
1951,545,452,3,370.39,1111.17
1952,1199,406,2,455.56,911.12
1953,1899,315,1,109.87,109.87
1954,1365,210,5,33.87,169.35
1955,1809,122,4,283.41,1133.64
1956,2462,231,5,333.45,1667.25
1957,107,26,4,247.86,991.44
1958,1077,135,5,448.0,2240.0
1959,443,242,2,112.61,225.22
1960,1054,344,3,267.38,802.14
1961,1071,458,1,320.56,320.56
1962,25,225,4,59.7,238.8
1963,2284,332,5,206.13,1030.65
1964,2940,444,3,48.04,144.12
1965,360,158,2,35.0,70.0
1966,1546,441,4,376.33,1505.32
1967,1849,365,5,337.34,1686.7
1968,1742,332,3,206.13,618.39
1969,2660,140,3,17.36,52.08
1970,1949,71,4,283.49,1133.96
1971,1530,500,2,489.05,978.1
1972,476,277,2,376.1,752.2
1973,464,420,4,278.62,1114.48
1974,2043,484,5,278.22,1391.1
1975,1356,218,3,141.65,424.95
1976,2317,424,5,342.26,1711.3
1977,1090,330,1,95.17,95.17
1978,2050,312,2,95.6,191.2
1979,379,500,2,489.05,978.1
1980,162,414,1,376.33,376.33
1981,1390,199,1,410.31,410.31
1982,2309,269,5,339.49,1697.45
1983,671,314,3,452.01,1356.03
1984,1125,50,1,446.09,446.09
1985,1008,254,5,80.46,402.3
1986,2071,253,3,497.0,1491.0
1987,2643,318,4,176.88,707.52
1988,1811,219,2,97.84,195.68
1989,841,160,4,88.27,353.08
1990,2679,90,1,283.33,283.33
1991,2868,439,4,207.63,830.52
1992,849,56,5,94.06,470.3
1993,2189,264,4,125.24,500.96
1994,1958,42,4,461.98,1847.92
1995,1451,338,3,46.36,139.08
1996,1363,290,2,328.66,657.32
1997,1071,112,1,272.53,272.53
1998,2348,165,5,304.84,1524.2
1999,2796,422,5,226.46,1132.3
2000,494,221,2,398.64,797.28
2001,19,23,5,232.08,1160.4
2002,1524,92,4,47.83,191.32
2003,1838,309,3,26.27,78.81
2004,1803,451,3,162.37,487.11
2005,1868,327,1,232.81,232.81
2006,2568,15,4,483.8,1935.2
2007,1562,83,4,147.86,591.44
2008,1493,226,1,382.85,382.85
2009,1081,409,3,327.01,981.03
2010,157,453,4,279.36,1117.44
2011,239,42,2,461.98,923.96
2012,874,441,3,376.33,1128.99
2013,1,220,1,448.5,448.5
2014,1724,62,3,413.53,1240.59
2015,544,339,4,10.87,43.48
2016,2303,164,5,224.64,1123.2
2017,325,15,2,483.8,967.6
2018,2970,496,2,482.6,965.2
2019,2712,333,3,119.6,358.8
2020,2015,449,5,100.95,504.75
2021,2648,205,2,276.61,553.22
2022,275,499,4,39.15,156.6
2023,1195,53,1,281.03,281.03
2024,722,408,3,87.63,262.89
2025,2749,382,1,232.87,232.87
2026,1424,198,4,155.88,623.52
2027,2225,225,2,59.7,119.4
2028,1791,368,2,96.06,192.12
2029,1985,369,4,184.98,739.92
2030,1000,267,1,98.26,98.26
2031,411,421,2,209.1,418.2
2032,877,478,3,308.94,926.82
2033,1492,143,2,442.11,884.22
2034,1471,132,3,200.36,601.08
2035,1478,21,4,327.49,1309.96
2036,584,204,4,291.73,1166.92
2037,529,308,3,72.22,216.66
2038,1947,239,3,142.41,427.23
2039,520,38,3,398.51,1195.53
2040,2711,441,2,376.33,752.66
2041,1350,67,2,478.44,956.88
2042,2848,299,5,414.97,2074.85
2043,247,378,1,140.1,140.1
2044,2078,433,2,243.78,487.56
2045,2421,184,4,345.54,1382.16
2046,1082,484,1,278.22,278.22
2047,674,485,1,414.93,414.93
2048,2738,352,2,363.64,727.28
2049,2308,500,1,489.05,489.05
2050,1483,252,5,110.59,552.95
2051,587,253,5,497.0,2485.0
2052,1204,205,5,276.61,1383.05
2053,2797,225,1,59.7,59.7
2054,199,133,5,204.93,1024.65
2055,816,153,5,95.01,475.05
2056,554,99,1,70.4,70.4
2057,89,373,2,371.72,743.44
2058,1335,243,1,485.73,485.73
2059,824,449,5,100.95,504.75
2060,158,222,3,88.55,265.65
2061,1318,53,2,281.03,562.06
2062,835,223,5,10.2,51.0
2063,2625,56,5,94.06,470.3
2064,1940,121,4,337.73,1350.92
2065,1636,344,5,267.38,1336.9
2066,2223,317,2,134.5,269.0
2067,2186,9,1,465.42,465.42
2068,2634,166,2,126.92,253.84
2069,2177,302,3,401.21,1203.63
2070,133,109,2,137.21,274.42
2071,1187,102,2,19.25,38.5
2072,1753,483,4,318.89,1275.56
2073,351,127,1,371.12,371.12
2074,868,72,4,33.07,132.28
2075,1362,233,1,298.01,298.01
2076,695,119,2,439.83,879.66
2077,2842,486,5,244.38,1221.9
2078,2537,392,2,216.39,432.78
2079,1435,283,3,482.03,1446.09
2080,2169,437,2,24.44,48.88
2081,2002,452,2,370.39,740.78
2082,1061,197,5,219.25,1096.25
2083,1717,494,3,395.19,1185.57
2084,2261,394,5,334.52,1672.6
2085,2891,151,3,309.72,929.16
2086,2369,468,1,409.62,409.62
2087,2383,463,5,346.27,1731.35
2088,77,303,1,396.14,396.14
2089,1697,101,2,41.45,82.9
2090,1841,186,1,132.76,132.76
2091,1866,45,2,184.27,368.54
2092,56,68,2,85.06,170.12
2093,2957,184,5,345.54,1727.7
2094,1910,82,5,74.94,374.7
2095,1482,309,1,26.27,26.27
2096,1464,434,1,476.39,476.39
2097,303,37,2,27.81,55.62
2098,34,178,5,43.28,216.4
2099,632,489,3,33.56,100.68
2100,1366,171,3,494.64,1483.92
2101,1150,136,4,280.33,1121.32
2102,749,253,2,497.0,994.0
2103,1489,34,1,452.47,452.47
2104,587,318,1,176.88,176.88
2105,1103,128,4,481.82,1927.28
2106,2798,154,5,345.28,1726.4
2107,2256,306,5,245.44,1227.2
2108,2366,137,2,493.12,986.24
2109,2648,158,2,35.0,70.0
2110,13,48,3,474.47,1423.41
2111,2788,421,3,209.1,627.3
2112,369,239,2,142.41,284.82
2113,343,276,1,73.28,73.28
2114,2953,354,2,453.55,907.1
2115,972,465,2,149.77,299.54
2116,706,74,4,398.49,1593.96
2117,2045,105,1,127.87,127.87
2118,1556,408,2,87.63,175.26
2119,665,165,3,304.84,914.52
2120,918,90,5,283.33,1416.65
2121,1782,403,4,366.79,1467.16
2122,2284,405,2,266.09,532.18
2123,2292,177,4,433.83,1735.32
2124,2592,121,1,337.73,337.73
2125,473,176,3,317.03,951.09
2126,387,404,4,240.89,963.56
2127,2348,352,3,363.64,1090.92
2128,306,192,5,65.17,325.85
2129,2115,108,3,339.8,1019.4
2130,1785,197,5,219.25,1096.25
2131,1527,160,3,88.27,264.81
2132,939,135,2,448.0,896.0
2133,274,183,1,328.43,328.43
2134,690,348,4,119.26,477.04
2135,1029,473,4,321.61,1286.44
2136,1199,282,2,11.61,23.22
2137,2194,7,2,374.29,748.58
2138,1876,422,4,226.46,905.84
2139,133,105,4,127.87,511.48
2140,770,401,4,331.82,1327.28
2141,1167,95,1,156.67,156.67
2142,2965,301,4,416.56,1666.24
2143,1602,67,3,478.44,1435.32
2144,502,48,4,474.47,1897.88
2145,1998,112,2,272.53,545.06
2146,2770,430,1,100.93,100.93
2147,275,228,5,187.86,939.3
2148,895,432,1,447.84,447.84
2149,157,80,4,395.98,1583.92
2150,2867,218,2,141.65,283.3
2151,2545,486,4,244.38,977.52
2152,2075,374,3,152.61,457.83
2153,1756,446,3,410.23,1230.69
2154,1912,20,4,443.54,1774.16
2155,2938,341,5,274.99,1374.95
2156,2616,405,2,266.09,532.18
2157,850,499,5,39.15,195.75
2158,770,141,5,347.03,1735.15
2159,650,339,1,10.87,10.87
2160,1799,235,5,151.42,757.1
2161,2517,116,5,150.95,754.75
2162,1406,364,4,54.14,216.56
2163,618,487,2,446.05,892.1
2164,2403,464,3,244.4,733.2
2165,1857,286,5,43.66,218.3
2166,1584,374,4,152.61,610.44
2167,671,250,2,17.55,35.1
2168,698,445,3,361.17,1083.51
2169,1449,56,3,94.06,282.18
2170,1328,230,1,372.58,372.58
2171,1144,300,4,380.44,1521.76
2172,554,320,4,109.83,439.32
2173,519,84,3,114.03,342.09
2174,25,208,3,188.7,566.1
2175,286,393,4,36.72,146.88
2176,2534,51,1,82.01,82.01
2177,1695,117,5,233.45,1167.25
2178,847,88,3,425.2,1275.6
2179,2894,350,1,350.34,350.34
2180,2162,378,1,140.1,140.1
2181,1757,31,3,463.02,1389.06
2182,125,246,5,174.63,873.15
2183,2683,166,4,126.92,507.68
2184,1995,472,4,160.96,643.84
2185,2330,75,3,353.59,1060.77
2186,369,111,5,129.1,645.5
2187,990,245,3,194.12,582.36
2188,80,391,5,493.09,2465.45
2189,2284,88,4,425.2,1700.8
2190,257,477,4,14.71,58.84
2191,2390,420,5,278.62,1393.1
2192,2309,117,3,233.45,700.35
2193,261,334,2,399.19,798.38
2194,534,89,4,293.01,1172.04
2195,1093,286,1,43.66,43.66
2196,455,364,3,54.14,162.42
2197,1977,137,2,493.12,986.24
2198,2650,440,1,432.27,432.27
2199,2611,139,2,408.55,817.1
2200,179,439,4,207.63,830.52
2201,2853,122,5,283.41,1417.05
2202,146,331,2,134.29,268.58
2203,2473,453,4,279.36,1117.44
2204,2704,194,2,5.29,10.58
2205,1735,240,4,415.28,1661.12
2206,1332,355,5,356.35,1781.75
2207,2344,152,3,56.96,170.88
2208,768,382,4,232.87,931.48
2209,1484,259,4,455.51,1822.04
2210,2268,182,3,301.42,904.26
2211,330,229,2,219.05,438.1
2212,337,283,5,482.03,2410.15
2213,210,163,1,384.28,384.28
2214,2800,189,5,107.15,535.75
2215,57,355,2,356.35,712.7
2216,1395,428,2,291.02,582.04
2217,87,334,5,399.19,1995.95
2218,1210,226,2,382.85,765.7
2219,1098,49,2,18.83,37.66
2220,64,40,2,360.68,721.36
2221,15,271,4,278.27,1113.08
2222,1586,484,3,278.22,834.66
2223,1797,355,3,356.35,1069.05
2224,655,64,4,90.68,362.72
2225,1657,462,4,461.28,1845.12
2226,2722,483,3,318.89,956.67
2227,2998,67,1,478.44,478.44
2228,543,20,2,443.54,887.08
2229,2922,407,3,431.78,1295.34
2230,833,283,4,482.03,1928.12
2231,1329,71,4,283.49,1133.96
2232,1550,360,5,123.44,617.2
2233,195,370,2,6.63,13.26
2234,900,361,5,347.11,1735.55
2235,2033,299,2,414.97,829.94
2236,1046,20,2,443.54,887.08
2237,2519,407,2,431.78,863.56
2238,2996,143,1,442.11,442.11
2239,1950,399,2,167.16,334.32
2240,1262,176,1,317.03,317.03
2241,772,391,4,493.09,1972.36
2242,2855,240,1,415.28,415.28
2243,1242,478,1,308.94,308.94
2244,2261,479,4,37.9,151.6
2245,1346,380,3,265.41,796.23
2246,1027,459,5,92.18,460.9
2247,1577,146,4,308.55,1234.2
2248,743,233,2,298.01,596.02
2249,2541,142,5,140.52,702.6
2250,467,94,1,152.51,152.51
2251,865,319,2,134.82,269.64
2252,1731,375,2,355.86,711.72
2253,285,432,5,447.84,2239.2
2254,2363,97,5,10.1,50.5
2255,1252,256,3,78.04,234.12
2256,2522,390,4,366.58,1466.32
2257,1678,252,5,110.59,552.95
2258,1586,488,3,420.27,1260.81
2259,838,163,4,384.28,1537.12
2260,769,134,5,101.82,509.1
2261,1218,7,4,374.29,1497.16
2262,634,289,4,319.32,1277.28
2263,2598,415,5,461.53,2307.65
2264,39,407,2,431.78,863.56
2265,2958,436,2,108.14,216.28
2266,1502,272,4,391.15,1564.6
2267,1275,289,4,319.32,1277.28
2268,142,31,4,463.02,1852.08
2269,293,366,5,171.38,856.9
2270,859,2,2,312.36,624.72
2271,1392,54,4,19.83,79.32
2272,112,119,4,439.83,1759.32
2273,2697,82,3,74.94,224.82
2274,1994,442,2,125.64,251.28
2275,49,64,3,90.68,272.04
2276,2061,350,5,350.34,1751.7
2277,1618,58,3,18.23,54.69
2278,526,185,1,457.7,457.7
2279,1939,266,1,20.38,20.38
2280,740,80,5,395.98,1979.9
2281,2544,495,3,271.62,814.86
2282,1010,13,5,158.24,791.2
2283,2154,90,2,283.33,566.66
2284,2787,406,3,455.56,1366.68
2285,655,204,2,291.73,583.46
2286,803,11,5,111.91,559.55
2287,2968,226,5,382.85,1914.25
2288,641,452,1,370.39,370.39
2289,515,190,3,405.45,1216.35
2290,37,221,2,398.64,797.28
2291,2474,93,5,470.8,2354.0
2292,239,163,4,384.28,1537.12
2293,741,426,3,170.88,512.64
2294,423,357,4,377.73,1510.92
2295,2910,100,2,263.22,526.44
2296,1846,431,1,391.07,391.07
2297,1275,305,5,377.27,1886.35
2298,1881,425,5,183.8,919.0
2299,2967,473,1,321.61,321.61
2300,1633,473,4,321.61,1286.44
2301,2511,385,4,324.13,1296.52
2302,289,498,2,212.54,425.08
2303,177,250,1,17.55,17.55
2304,2828,264,4,125.24,500.96
2305,1938,442,5,125.64,628.2
2306,1188,416,3,296.39,889.17
2307,264,462,1,461.28,461.28
2308,561,178,4,43.28,173.12
2309,351,82,1,74.94,74.94
2310,90,56,5,94.06,470.3
2311,2916,335,3,90.83,272.49
2312,1939,367,4,152.38,609.52
2313,745,50,1,446.09,446.09
2314,1810,473,5,321.61,1608.05
2315,142,380,5,265.41,1327.05
2316,346,132,1,200.36,200.36
2317,1156,153,3,95.01,285.03
2318,1316,273,3,65.01,195.03
2319,2404,77,5,70.39,351.95
2320,552,205,4,276.61,1106.44
2321,1408,157,2,34.48,68.96
2322,2111,283,4,482.03,1928.12
2323,2159,470,1,425.5,425.5
2324,1826,154,5,345.28,1726.4
2325,2737,54,2,19.83,39.66
2326,815,276,4,73.28,293.12
2327,43,435,4,276.38,1105.52
2328,887,318,4,176.88,707.52
2329,2012,239,2,142.41,284.82
2330,2248,204,1,291.73,291.73
2331,1659,246,2,174.63,349.26
2332,1512,118,5,433.66,2168.3
2333,2874,454,1,291.56,291.56
2334,970,109,4,137.21,548.84
2335,124,411,5,417.15,2085.75
2336,658,446,2,410.23,820.46
2337,691,257,2,201.15,402.3
2338,527,117,4,233.45,933.8
2339,1974,60,1,28.31,28.31
2340,2921,259,4,455.51,1822.04
2341,1770,311,3,240.53,721.59
2342,2472,237,5,467.89,2339.45
2343,1357,481,5,168.1,840.5
2344,452,494,1,395.19,395.19
2345,2179,201,3,337.57,1012.71
2346,23,251,1,255.79,255.79
2347,2484,391,5,493.09,2465.45
2348,2097,14,5,59.94,299.7
2349,1735,469,2,468.0,936.0
2350,2022,463,1,346.27,346.27
2351,2110,130,4,393.65,1574.6
2352,2908,218,2,141.65,283.3
2353,893,413,5,250.91,1254.55
2354,2650,312,2,95.6,191.2
2355,2937,330,5,95.17,475.85
2356,28,363,3,424.84,1274.52
2357,2595,355,4,356.35,1425.4
2358,2580,57,2,179.33,358.66
2359,2284,216,4,335.79,1343.16
2360,515,353,3,331.01,993.03
2361,92,336,1,287.21,287.21
2362,2040,73,3,425.67,1277.01
2363,178,467,3,130.95,392.85
2364,1025,1,2,340.08,680.16
2365,730,376,4,336.6,1346.4
2366,2984,224,5,65.72,328.6
2367,1161,4,1,15.81,15.81
2368,1586,259,1,455.51,455.51
2369,2382,333,1,119.6,119.6
2370,1466,289,2,319.32,638.64
2371,46,284,1,485.76,485.76
2372,2806,219,4,97.84,391.36
2373,2899,330,2,95.17,190.34
2374,2849,441,4,376.33,1505.32
2375,838,438,2,360.39,720.78
2376,2268,3,1,144.42,144.42
2377,2190,348,5,119.26,596.3
2378,331,299,1,414.97,414.97
2379,2962,476,5,335.61,1678.05
2380,246,122,5,283.41,1417.05
2381,2762,245,2,194.12,388.24
2382,2479,207,5,403.74,2018.7
2383,1552,114,2,249.43,498.86
