order_id,customer_id,order_date,status,shipping_city,shipping_state
1202,576,2022-08-12,delivered,San Diego,CA
1203,452,2022-01-08,shipped,Dallas,TX
1204,91,2022-09-08,processing,New York,CA
1205,521,2022-10-26,delivered,Houston,NY
1206,696,2022-10-24,delivered,Houston,TX
1207,392,2022-06-20,pending,Los Angeles,PA
1208,663,2022-03-21,shipped,Dallas,TX
1209,560,2022-05-04,pending,Houston,TX
1210,167,2022-01-18,delivered,Los Angeles,TX
1211,939,2022-11-30,delivered,Philadelphia,PA
1212,199,2022-09-12,delivered,New York,NY
1213,685,2022-04-08,shipped,San Jose,CA
1214,444,2022-06-07,delivered,San Jose,TX
1215,397,2022-09-13,returned,Los Angeles,AZ
1216,772,2022-12-02,returned,Philadelphia,CA
1217,198,2022-08-01,delivered,New York,CA
1218,766,2022-08-29,shipped,Philadelphia,PA
1219,646,2022-08-02,pending,New York,TX
1220,478,2022-01-15,delivered,New York,CA
1221,90,2022-03-06,processing,San Diego,TX
1222,242,2022-05-22,processing,Dallas,CA
1223,228,2022-09-14,shipped,Houston,NY
1224,907,2022-03-20,cancelled,San Diego,AZ
1225,348,2022-11-10,processing,Houston,CA
1226,400,2022-10-07,processing,Chicago,TX
1227,22,2022-12-12,processing,San Jose,AZ
1228,955,2022-12-05,processing,Houston,TX
1229,695,2022-01-19,processing,Houston,TX
1230,289,2022-04-15,pending,San Antonio,AZ
1231,510,2022-02-13,shipped,New York,TX
1232,868,2022-02-11,shipped,San Diego,TX
1233,94,2022-11-26,pending,Philadelphia,TX
1234,572,2022-11-17,returned,San Jose,TX
1235,524,2022-01-27,delivered,Chicago,TX
1236,265,2022-01-22,delivered,Chicago,NY
1237,308,2022-06-01,processing,Philadelphia,IL
1238,941,2022-08-04,processing,San Diego,TX
1239,985,2022-05-02,delivered,San Jose,CA
1240,773,2022-06-25,shipped,Chicago,TX
1241,270,2022-05-28,delivered,Dallas,TX
1242,455,2022-09-17,delivered,Philadelphia,TX
1243,907,2022-01-03,processing,Chicago,TX
1244,818,2022-10-17,processing,San Jose,CA
1245,823,2022-06-24,shipped,New York,CA
1246,626,2022-08-19,delivered,New York,CA
1247,606,2022-10-03,shipped,Phoenix,CA
1248,204,2022-09-17,returned,Dallas,NY
1249,56,2022-02-04,processing,Phoenix,TX
1250,39,2022-01-14,processing,Dallas,CA
1251,25,2022-03-29,processing,New York,IL
1252,638,2022-07-19,delivered,Phoenix,PA
1253,468,2022-10-25,shipped,Philadelphia,IL
1254,924,2022-06-30,delivered,San Jose,NY
1255,189,2022-01-15,shipped,Chicago,NY
1256,769,2022-04-21,shipped,San Jose,TX
1257,849,2022-08-21,processing,Phoenix,IL
1258,666,2022-07-28,shipped,Houston,CA
1259,833,2022-04-23,delivered,Chicago,NY
1260,351,2022-12-26,processing,New York,AZ
1261,349,2022-04-14,shipped,San Jose,CA
1262,620,2022-11-28,delivered,San Diego,NY
1263,881,2022-04-27,processing,Dallas,CA
1264,381,2022-01-15,processing,Phoenix,CA
1265,948,2022-05-27,delivered,San Antonio,TX
1266,537,2022-03-29,returned,Philadelphia,PA
1267,923,2022-07-20,cancelled,San Jose,IL
1268,411,2022-05-23,processing,Phoenix,CA
1269,3,2022-09-30,returned,Los Angeles,TX
1270,390,2022-08-06,delivered,Dallas,TX
1271,965,2022-02-05,shipped,San Jose,CA
1272,522,2022-01-06,delivered,Phoenix,TX
1273,930,2022-10-07,delivered,Los Angeles,NY
1274,358,2022-05-17,pending,Philadelphia,CA
1275,294,2022-02-22,delivered,San Diego,IL
1276,911,2022-03-07,delivered,Philadelphia,TX
1277,144,2022-07-20,pending,Los Angeles,NY
1278,563,2022-06-24,delivered,San Jose,TX
1279,548,2022-01-25,delivered,San Diego,CA
1280,26,2022-05-13,shipped,Chicago,CA
1281,915,2022-10-25,delivered,Los Angeles,TX
1282,239,2022-07-20,delivered,New York,TX
1283,523,2022-05-21,pending,Phoenix,CA
1284,460,2022-09-13,delivered,San Jose,CA
1285,547,2022-03-20,shipped,San Antonio,CA
1286,923,2022-03-22,delivered,Phoenix,TX
1287,814,2022-07-12,delivered,Chicago,CA
1288,504,2022-04-18,pending,San Jose,TX
1289,724,2022-02-05,processing,San Jose,CA
1290,236,2022-11-12,delivered,Los Angeles,AZ
1291,433,2022-08-12,pending,San Antonio,TX
1292,77,2022-08-13,shipped,New York,AZ
1293,409,2022-01-03,delivered,Phoenix,AZ
1294,17,2022-04-03,cancelled,Los Angeles,TX
1295,118,2022-12-09,pending,Los Angeles,CA
1296,432,2022-12-28,returned,Phoenix,CA
1297,535,2022-02-02,shipped,Phoenix,CA
1298,117,2022-12-21,delivered,Chicago,CA
1299,987,2022-12-17,shipped,San Diego,TX
1300,836,2022-11-01,delivered,Philadelphia,TX
1301,817,2022-09-06,processing,Philadelphia,CA
1302,645,2022-06-28,delivered,Los Angeles,PA
1303,872,2022-04-25,cancelled,San Diego,CA
1304,829,2022-01-05,pending,San Jose,IL
1305,239,2022-12-30,delivered,Phoenix,IL
1306,472,2022-06-10,delivered,San Diego,CA
1307,994,2022-06-22,shipped,San Diego,NY
1308,786,2022-07-10,delivered,San Antonio,TX
1309,715,2022-02-04,cancelled,Philadelphia,TX
1310,28,2022-06-27,delivered,Dallas,CA
1311,901,2022-02-09,delivered,Dallas,IL
1312,731,2022-04-24,shipped,San Jose,CA
1313,946,2022-12-07,shipped,San Antonio,PA
1314,10,2022-12-30,processing,New York,CA
1315,722,2022-01-15,cancelled,Phoenix,TX
1316,677,2022-09-26,delivered,San Diego,TX
1317,351,2022-03-30,cancelled,San Jose,NY
1318,851,2022-04-30,pending,San Jose,CA
1319,394,2022-12-12,delivered,Dallas,IL
1320,557,2022-09-29,delivered,San Jose,TX
1321,445,2022-03-30,shipped,San Diego,CA
1322,870,2022-09-23,processing,Philadelphia,AZ
1323,841,2022-04-22,delivered,San Antonio,CA
1324,682,2022-09-23,shipped,Phoenix,TX
1325,638,2022-01-31,processing,Philadelphia,IL
1326,632,2022-04-13,shipped,San Antonio,AZ
1327,196,2022-10-21,pending,San Antonio,TX
1328,457,2022-11-18,delivered,Los Angeles,TX
1329,100,2022-03-25,delivered,San Antonio,TX
1330,170,2022-02-10,delivered,New York,TX
1331,604,2022-11-08,processing,Houston,TX
1332,931,2022-11-08,delivered,San Jose,CA
1333,355,2022-09-09,delivered,Philadelphia,TX
1334,342,2022-03-17,pending,Philadelphia,CA
1335,795,2022-06-15,shipped,Houston,TX
1336,51,2022-01-17,delivered,Dallas,TX
1337,661,2022-09-07,returned,Los Angeles,TX
1338,306,2022-02-26,processing,San Diego,TX
1339,765,2022-09-20,processing,San Antonio,TX
1340,608,2022-07-11,delivered,San Jose,TX
1341,185,2022-01-09,shipped,Philadelphia,CA
1342,820,2022-10-12,pending,Dallas,CA
1343,334,2022-09-19,returned,Chicago,IL
1344,861,2022-01-26,delivered,Houston,NY
1345,475,2022-11-24,pending,Dallas,TX
1346,872,2022-03-10,shipped,Phoenix,CA
1347,81,2022-01-26,cancelled,San Antonio,IL
1348,324,2022-02-20,processing,Houston,CA
1349,232,2022-12-17,shipped,San Jose,AZ
1350,356,2022-02-16,processing,Phoenix,PA
1351,639,2022-08-06,processing,Phoenix,AZ
1352,539,2022-02-17,pending,Houston,TX
1353,819,2022-07-21,pending,Dallas,PA
1354,28,2022-10-21,shipped,New York,PA
1355,876,2022-07-03,delivered,Philadelphia,CA
1356,600,2022-10-25,processing,Dallas,TX
1357,315,2022-07-21,shipped,Phoenix,CA
1358,282,2022-03-18,delivered,Dallas,TX
1359,290,2022-01-24,cancelled,Philadelphia,CA
1360,446,2022-09-06,processing,Phoenix,PA
1361,41,2022-09-03,pending,Dallas,CA
1362,336,2022-05-20,delivered,Houston,TX
1363,980,2022-03-15,processing,Houston,TX
1364,430,2022-08-14,returned,San Diego,NY
1365,329,2022-10-27,cancelled,San Diego,TX
1366,932,2022-01-21,pending,Philadelphia,NY
1367,438,2022-10-04,shipped,Los Angeles,TX
1368,582,2022-01-11,delivered,New York,TX
1369,351,2022-06-10,processing,Houston,NY
1370,811,2022-08-19,delivered,Philadelphia,TX
1371,995,2022-10-11,shipped,San Antonio,TX
1372,503,2022-09-22,processing,Houston,TX
1373,765,2022-01-09,delivered,San Diego,CA
1374,298,2022-12-04,shipped,Houston,TX
1375,41,2022-06-23,pending,San Jose,PA
1376,486,2022-12-14,shipped,Phoenix,CA
1377,836,2022-05-31,processing,Dallas,TX
1378,198,2022-12-12,shipped,San Antonio,CA
1379,244,2022-09-18,shipped,New York,CA
1380,950,2022-09-11,processing,New York,CA
1381,459,2022-05-22,delivered,Philadelphia,TX
1382,890,2022-10-25,pending,Phoenix,NY
1383,912,2022-01-21,processing,Houston,CA
1384,379,2022-10-26,cancelled,Philadelphia,TX
1385,102,2022-06-14,pending,Los Angeles,TX
1386,914,2022-07-21,processing,Los Angeles,CA
1387,562,2022-07-03,shipped,New York,TX
1388,644,2022-07-17,delivered,Phoenix,PA
1389,208,2022-08-30,shipped,Houston,CA
1390,385,2022-06-11,delivered,New York,CA
1391,703,2022-11-26,processing,Phoenix,PA
1392,900,2022-06-09,delivered,New York,NY
1393,233,2022-06-14,shipped,Dallas,TX
1394,937,2022-06-13,delivered,San Jose,TX
1395,13,2022-11-09,delivered,Dallas,TX
1396,248,2022-04-06,delivered,Los Angeles,IL
1397,447,2022-08-29,shipped,Philadelphia,TX
1398,951,2022-10-19,shipped,Dallas,CA
1399,155,2022-06-10,pending,Philadelphia,PA
1400,668,2022-06-17,pending,Chicago,NY
1401,946,2022-12-09,processing,Houston,CA
1402,197,2022-05-25,shipped,Phoenix,NY
1403,230,2022-07-13,pending,New York,AZ
1404,909,2022-06-03,returned,Chicago,CA
1405,645,2022-07-03,delivered,Dallas,CA
1406,681,2022-05-28,returned,San Diego,CA
1407,235,2022-05-15,delivered,Philadelphia,TX
1408,922,2022-12-08,delivered,San Diego,AZ
1409,139,2022-05-24,shipped,Houston,PA
1410,923,2022-12-04,shipped,Philadelphia,CA
1411,447,2022-12-24,shipped,New York,PA
1412,299,2022-04-14,shipped,New York,PA
1413,686,2022-11-19,delivered,Philadelphia,CA
1414,32,2022-11-09,shipped,Philadelphia,TX
1415,810,2022-10-05,shipped,San Jose,TX
1416,70,2022-03-20,cancelled,Philadelphia,TX
1417,74,2022-10-29,delivered,San Antonio,CA
1418,810,2022-04-16,delivered,New York,CA
1419,177,2022-05-15,shipped,San Antonio,TX
1420,300,2022-03-15,shipped,New York,NY
1421,244,2022-06-06,pending,Los Angeles,CA
1422,633,2022-08-14,delivered,Philadelphia,PA
1423,782,2022-12-17,shipped,Chicago,IL
1424,565,2022-05-10,shipped,San Jose,CA
1425,901,2022-03-01,delivered,Houston,CA
1426,214,2022-11-04,shipped,New York,TX
1427,243,2022-04-26,shipped,Philadelphia,PA
1428,615,2022-12-10,delivered,Los Angeles,NY
1429,854,2022-04-23,shipped,Chicago,NY
1430,170,2022-02-22,shipped,San Diego,CA
1431,267,2022-08-04,shipped,Los Angeles,TX
1432,174,2022-04-19,processing,Los Angeles,IL
1433,544,2022-09-21,cancelled,Los Angeles,IL
1434,161,2022-10-21,delivered,Houston,TX
1435,877,2022-09-11,shipped,Houston,AZ
1436,731,2022-11-24,delivered,New York,CA
1437,322,2022-05-06,shipped,Dallas,PA
1438,951,2022-12-25,shipped,Chicago,TX
1439,846,2022-12-07,delivered,New York,CA
1440,594,2022-09-08,delivered,Chicago,PA
1441,404,2022-08-09,processing,San Diego,IL
1442,151,2022-11-29,delivered,Phoenix,IL
1443,383,2022-12-08,shipped,Philadelphia,TX
1444,115,2022-02-23,delivered,Chicago,NY
1445,763,2022-09-26,shipped,San Diego,TX
1446,309,2022-05-25,processing,Dallas,TX
1447,59,2022-11-23,delivered,New York,AZ
1448,110,2022-11-07,delivered,Phoenix,CA
1449,935,2022-02-10,shipped,San Jose,TX
1450,570,2022-08-23,pending,Houston,CA
1451,564,2022-12-10,shipped,Los Angeles,TX
1452,197,2022-04-27,shipped,Dallas,PA
1453,479,2022-11-20,processing,New York,IL
1454,601,2022-10-16,shipped,Chicago,CA
1455,813,2022-01-12,shipped,San Antonio,CA
1456,611,2022-03-21,processing,Dallas,NY
1457,822,2022-10-02,processing,New York,CA
1458,545,2022-12-17,shipped,Dallas,AZ
1459,113,2022-08-06,processing,Philadelphia,AZ
1460,682,2022-06-21,delivered,Houston,TX
1461,766,2022-06-03,processing,Chicago,CA
1462,495,2022-04-23,processing,Houston,TX
1463,880,2022-07-25,delivered,Dallas,PA
1464,872,2022-10-27,delivered,Chicago,TX
1465,327,2022-01-06,pending,Houston,AZ
1466,383,2022-09-24,processing,Houston,IL
1467,761,2022-02-17,shipped,Phoenix,TX
1468,638,2022-07-23,delivered,Dallas,NY
1469,581,2022-10-10,pending,San Antonio,CA
1470,965,2022-02-09,shipped,Chicago,AZ
1471,101,2022-01-21,delivered,Los Angeles,TX
1472,415,2022-03-09,shipped,Dallas,IL
1473,169,2022-05-15,returned,San Diego,PA
1474,384,2022-09-19,shipped,San Antonio,PA
1475,197,2022-07-25,delivered,New York,TX
1476,68,2022-04-22,pending,San Antonio,TX
1477,937,2022-06-10,delivered,Dallas,CA
1478,733,2022-08-13,processing,Phoenix,TX
1479,680,2022-06-14,delivered,Los Angeles,TX
1480,617,2022-02-28,returned,San Antonio,TX
1481,347,2022-11-10,delivered,Philadelphia,TX
1482,843,2022-08-02,shipped,Dallas,CA
1483,921,2022-01-15,shipped,San Antonio,TX
1484,450,2022-08-20,delivered,San Antonio,TX
1485,985,2022-07-30,delivered,Chicago,CA
1486,599,2022-03-16,delivered,San Diego,TX
1487,961,2022-03-13,pending,Dallas,NY
1488,682,2022-03-24,pending,Chicago,NY
1489,451,2022-02-12,pending,Dallas,CA
1490,557,2022-08-17,processing,San Antonio,NY
1491,159,2022-07-16,processing,Phoenix,TX
1492,344,2022-04-30,shipped,Phoenix,AZ
1493,462,2022-04-05,delivered,New York,CA
1494,826,2022-02-10,delivered,Los Angeles,TX
1495,936,2022-05-13,shipped,Philadelphia,CA
1496,595,2022-11-12,returned,Dallas,IL
1497,564,2022-03-16,returned,San Antonio,CA
1498,961,2022-03-25,delivered,San Diego,IL
1499,283,2022-05-26,delivered,New York,PA
1500,101,2022-06-06,delivered,San Diego,CA
1501,123,2022-04-03,shipped,Philadelphia,NY
1502,924,2022-11-19,processing,Philadelphia,TX
1503,676,2022-06-28,delivered,Los Angeles,NY
1504,507,2022-10-15,pending,Phoenix,CA
1505,590,2022-08-16,delivered,Los Angeles,IL
1506,612,2022-01-07,processing,New York,TX
1507,538,2022-04-27,shipped,Chicago,CA
1508,165,2022-04-09,processing,San Antonio,TX
1509,526,2022-03-02,cancelled,San Antonio,NY
1510,880,2022-07-02,delivered,San Diego,AZ
1511,823,2022-12-11,shipped,Chicago,AZ
1512,34,2022-04-01,delivered,San Jose,TX
1513,570,2022-07-24,delivered,Los Angeles,IL
1514,772,2022-02-12,returned,Houston,TX
1515,868,2022-01-07,returned,San Jose,CA
1516,69,2022-05-20,processing,Chicago,AZ
1517,413,2022-02-27,processing,Philadelphia,CA
1518,369,2022-03-08,delivered,New York,IL
1519,755,2022-09-24,shipped,Philadelphia,CA
1520,782,2022-09-14,delivered,Philadelphia,CA
1521,139,2022-02-14,returned,Dallas,TX
1522,53,2022-11-10,pending,Phoenix,PA
1523,400,2022-02-09,processing,Los Angeles,CA
1524,476,2022-06-30,delivered,Chicago,CA
1525,841,2022-07-11,pending,San Diego,CA
1526,706,2022-09-02,cancelled,San Antonio,CA
1527,119,2022-05-28,cancelled,San Diego,CA
1528,388,2022-09-14,returned,Houston,IL
1529,535,2022-07-15,delivered,Philadelphia,NY
1530,129,2022-10-09,processing,Los Angeles,CA
1531,745,2022-03-30,processing,Chicago,AZ
1532,441,2022-10-04,delivered,San Antonio,PA
1533,507,2022-03-11,returned,Los Angeles,TX
1534,956,2022-08-20,returned,Phoenix,TX
1535,324,2022-06-30,cancelled,San Antonio,CA
1536,901,2022-04-23,pending,Houston,TX
1537,482,2022-03-11,shipped,Philadelphia,CA
1538,91,2022-08-30,returned,New York,AZ
1539,267,2022-02-06,pending,Dallas,NY
1540,243,2022-03-14,delivered,Chicago,TX
1541,132,2022-03-21,returned,San Jose,IL
1542,133,2022-04-03,pending,San Antonio,IL
1543,579,2022-09-19,processing,Phoenix,CA
1544,545,2022-02-25,shipped,San Jose,AZ
1545,673,2022-01-14,processing,Los Angeles,TX
1546,123,2022-06-13,pending,Los Angeles,TX
1547,450,2022-12-04,delivered,Phoenix,NY
1548,923,2022-10-19,pending,Los Angeles,NY
1549,467,2022-02-10,delivered,Philadelphia,IL
1550,986,2022-12-16,processing,Dallas,NY
1551,780,2022-04-11,processing,Los Angeles,TX
1552,376,2022-09-13,returned,Phoenix,TX
1553,277,2022-04-09,shipped,Houston,TX
1554,15,2022-09-10,delivered,Dallas,NY
1555,220,2022-05-17,delivered,San Diego,CA
1556,768,2022-11-27,shipped,San Diego,TX
1557,304,2022-03-28,pending,Chicago,CA
1558,919,2022-09-04,delivered,Chicago,CA
1559,864,2022-06-30,delivered,San Antonio,CA
1560,407,2022-12-25,delivered,Los Angeles,PA
1561,256,2022-09-09,delivered,Chicago,TX
1562,21,2022-06-16,delivered,Chicago,TX
1563,571,2022-03-31,shipped,San Jose,CA
1564,940,2022-09-14,returned,Phoenix,NY
1565,812,2022-03-14,returned,Los Angeles,NY
1566,950,2022-02-09,returned,Houston,TX
1567,391,2022-11-07,delivered,Chicago,PA
1568,581,2022-07-26,returned,Houston,TX
1569,360,2022-11-30,shipped,San Jose,CA
1570,417,2022-08-09,delivered,San Diego,TX
1571,914,2022-05-29,delivered,Los Angeles,TX
1572,658,2022-12-21,shipped,Los Angeles,TX
1573,598,2022-09-07,delivered,Phoenix,CA
1574,650,2022-05-23,pending,Philadelphia,TX
1575,444,2022-10-02,shipped,Dallas,TX
1576,562,2022-11-29,delivered,Houston,AZ
1577,77,2022-11-30,processing,Dallas,CA
1578,862,2022-07-15,delivered,San Antonio,TX
1579,182,2022-03-22,delivered,San Diego,NY
1580,790,2022-07-09,processing,Los Angeles,TX
1581,163,2022-10-28,delivered,Chicago,TX
1582,432,2022-05-08,delivered,San Antonio,TX
1583,745,2022-01-11,delivered,Phoenix,TX
1584,351,2022-03-14,pending,San Diego,CA
1585,814,2022-04-06,processing,Dallas,IL
1586,197,2022-03-20,shipped,Los Angeles,CA
1587,882,2022-02-17,delivered,Houston,CA
1588,32,2022-01-31,pending,San Antonio,IL
1589,712,2022-02-24,processing,New York,PA
1590,308,2022-08-08,delivered,Philadelphia,CA
1591,175,2022-03-10,processing,Chicago,CA
1592,555,2022-02-09,processing,New York,CA
1593,743,2022-01-30,processing,Houston,TX
1594,59,2022-10-13,cancelled,Houston,TX
1595,704,2022-01-04,shipped,San Diego,PA
1596,495,2022-01-12,processing,Phoenix,TX
1597,740,2022-08-13,pending,Phoenix,CA
1598,448,2022-01-09,delivered,San Diego,NY
1599,33,2022-05-14,pending,Chicago,CA
1600,139,2022-06-11,shipped,New York,CA
1601,23,2022-08-27,delivered,San Jose,CA
1602,720,2022-07-24,pending,Dallas,AZ
1603,833,2022-10-20,processing,Philadelphia,AZ
1604,416,2022-11-25,delivered,Houston,CA
1605,116,2022-03-19,pending,San Jose,TX
1606,729,2022-04-07,shipped,Philadelphia,TX
1607,247,2022-01-14,shipped,Houston,TX
1608,210,2022-08-31,shipped,San Diego,CA
1609,893,2022-07-09,delivered,Houston,IL
1610,411,2022-12-24,shipped,San Diego,NY
1611,356,2022-03-17,delivered,Houston,TX
1612,473,2022-11-26,cancelled,New York,CA
1613,141,2022-03-13,delivered,Phoenix,NY
1614,468,2022-12-29,processing,Chicago,IL
1615,480,2022-05-28,shipped,Philadelphia,CA
1616,233,2022-09-29,shipped,Dallas,PA
1617,616,2022-04-06,shipped,Phoenix,TX
1618,38,2022-10-23,shipped,Houston,AZ
1619,605,2022-05-11,shipped,Phoenix,CA
1620,61,2022-04-09,shipped,Chicago,CA
1621,823,2022-11-29,returned,Philadelphia,NY
1622,692,2022-04-23,processing,Chicago,IL
1623,288,2022-02-24,pending,Los Angeles,CA
1624,989,2022-09-08,delivered,Los Angeles,CA
1625,128,2022-01-02,shipped,Chicago,TX
1626,209,2022-09-19,delivered,San Jose,NY
1627,602,2022-01-11,cancelled,Philadelphia,PA
1628,908,2022-10-26,shipped,Dallas,AZ
1629,204,2022-04-28,processing,Philadelphia,NY
1630,762,2022-04-22,processing,New York,TX
1631,963,2022-01-29,processing,San Jose,IL
1632,760,2022-06-28,delivered,Dallas,AZ
1633,635,2022-04-21,pending,New York,IL
1634,716,2022-08-24,shipped,Dallas,IL
1635,942,2022-11-01,cancelled,Los Angeles,TX
1636,444,2022-08-28,pending,San Antonio,TX
1637,747,2022-09-23,shipped,Phoenix,TX
1638,212,2022-08-22,pending,New York,TX
1639,169,2022-03-02,shipped,New York,TX
1640,191,2022-06-19,delivered,Phoenix,AZ
1641,601,2022-04-02,delivered,Los Angeles,CA
1642,422,2022-04-23,processing,San Diego,TX
1643,954,2022-07-18,shipped,Los Angeles,PA
1644,675,2022-12-21,processing,Phoenix,IL
1645,61,2022-01-04,cancelled,Dallas,CA
1646,276,2022-05-28,processing,Dallas,NY
1647,934,2022-09-30,shipped,New York,NY
1648,218,2022-09-04,delivered,San Jose,TX
1649,156,2022-04-20,processing,Dallas,CA
1650,490,2022-03-12,delivered,Houston,IL
1651,507,2022-09-25,processing,San Antonio,TX
1652,879,2022-05-06,processing,Dallas,AZ
1653,202,2022-06-28,processing,New York,TX
1654,569,2022-07-30,processing,Houston,CA
1655,107,2022-03-11,shipped,Phoenix,CA
1656,700,2022-11-24,shipped,Chicago,IL
1657,693,2022-05-29,shipped,Houston,IL
1658,778,2022-08-29,cancelled,Philadelphia,TX
1659,81,2022-01-30,shipped,Chicago,CA
1660,325,2022-09-11,shipped,New York,IL
1661,129,2022-03-11,processing,Los Angeles,NY
1662,292,2022-12-10,processing,Philadelphia,CA
1663,242,2022-10-31,returned,Dallas,TX
1664,96,2022-05-04,delivered,Phoenix,NY
1665,395,2022-06-26,delivered,New York,TX
1666,423,2022-06-09,shipped,San Diego,CA
1667,97,2022-10-25,shipped,New York,TX
1668,129,2022-07-31,pending,Houston,TX
1669,83,2022-07-18,processing,San Jose,CA
1670,631,2022-11-24,shipped,Phoenix,PA
1671,251,2022-01-14,processing,Los Angeles,CA
1672,467,2022-09-18,delivered,Los Angeles,NY
1673,693,2022-12-03,processing,Dallas,TX
1674,856,2022-01-27,delivered,Phoenix,CA
1675,382,2022-10-09,shipped,Dallas,PA
1676,217,2022-10-12,delivered,Houston,TX
1677,131,2022-01-15,delivered,Houston,NY
1678,635,2022-10-16,delivered,New York,AZ
1679,119,2022-12-15,processing,San Antonio,PA
1680,418,2022-08-27,shipped,Philadelphia,PA
1681,192,2022-09-24,shipped,New York,IL
1682,383,2022-07-18,shipped,Houston,NY
1683,695,2022-07-14,processing,Los Angeles,PA
1684,233,2022-08-16,delivered,Chicago,NY
1685,691,2022-12-03,returned,Chicago,PA
1686,407,2022-11-07,processing,Chicago,CA
1687,494,2022-02-28,shipped,Dallas,IL
1688,407,2022-07-27,delivered,Dallas,CA
1689,592,2022-05-27,delivered,Houston,NY
1690,44,2022-11-05,delivered,San Jose,TX
1691,272,2022-01-06,pending,Dallas,NY
1692,605,2022-05-14,delivered,Los Angeles,NY
1693,485,2022-11-16,processing,Dallas,TX
1694,673,2022-10-06,cancelled,San Antonio,CA
1695,607,2022-11-08,shipped,Philadelphia,NY
1696,422,2022-10-27,processing,San Jose,IL
1697,292,2022-11-03,returned,Houston,IL
1698,129,2022-05-27,shipped,San Antonio,CA
1699,350,2022-03-10,shipped,Chicago,TX
1700,602,2022-12-18,processing,Dallas,IL
1701,416,2022-11-21,cancelled,Philadelphia,NY
1702,937,2022-03-16,pending,New York,PA
1703,531,2022-10-21,processing,Los Angeles,CA
1704,646,2022-06-07,delivered,Houston,NY
1705,718,2022-11-11,delivered,Dallas,CA
1706,221,2022-05-25,shipped,San Jose,TX
1707,426,2022-12-21,processing,New York,PA
1708,781,2022-09-09,delivered,Los Angeles,CA
1709,427,2022-07-18,shipped,San Antonio,AZ
1710,166,2022-09-28,cancelled,New York,NY
1711,167,2022-03-17,pending,Phoenix,AZ
1712,193,2022-06-12,shipped,Houston,IL
1713,33,2022-04-01,delivered,Dallas,CA
1714,998,2022-12-02,shipped,San Antonio,CA
1715,378,2022-02-09,delivered,San Diego,IL
1716,14,2022-03-14,shipped,Chicago,NY
1717,360,2022-01-07,delivered,Los Angeles,NY
1718,199,2022-08-18,shipped,New York,TX
1719,2,2022-02-11,returned,Los Angeles,PA
1720,921,2022-12-09,delivered,Houston,PA
1721,600,2022-06-11,delivered,Philadelphia,AZ
1722,814,2022-04-12,processing,Philadelphia,TX
1723,200,2022-02-22,delivered,Chicago,NY
1724,147,2022-07-03,shipped,Phoenix,IL
1725,766,2022-06-12,pending,Los Angeles,TX
1726,538,2022-01-27,delivered,Dallas,CA
1727,444,2022-11-19,shipped,New York,TX
1728,566,2022-05-10,processing,San Diego,CA
1729,425,2022-10-28,processing,Phoenix,PA
1730,421,2022-04-17,shipped,Philadelphia,AZ
1731,179,2022-12-21,delivered,San Jose,AZ
1732,2,2022-08-30,delivered,Chicago,TX
1733,773,2022-02-11,processing,Phoenix,AZ
1734,938,2022-04-14,delivered,San Diego,NY
1735,934,2022-10-05,delivered,Chicago,CA
1736,781,2022-02-28,shipped,Houston,PA
1737,500,2022-08-20,shipped,New York,CA
1738,208,2022-05-10,shipped,Los Angeles,IL
1739,800,2022-01-02,delivered,Houston,CA
1740,869,2022-02-01,delivered,Houston,TX
1741,881,2022-09-18,processing,Houston,PA
1742,527,2022-06-14,cancelled,Philadelphia,CA
1743,230,2022-04-12,delivered,San Diego,TX
1744,194,2022-10-20,processing,Chicago,TX
1745,907,2022-07-04,delivered,Houston,PA
1746,530,2022-11-12,pending,Houston,CA
1747,352,2022-02-06,shipped,San Diego,IL
1748,955,2022-01-10,delivered,Chicago,TX
1749,534,2022-03-05,processing,New York,TX
1750,983,2022-05-28,shipped,Los Angeles,NY
1751,279,2022-12-26,pending,San Antonio,AZ
1752,705,2022-09-30,delivered,Chicago,CA
1753,540,2022-02-03,shipped,Phoenix,NY
1754,165,2022-08-19,processing,Los Angeles,NY
1755,436,2022-03-18,delivered,Los Angeles,AZ
1756,166,2022-12-13,processing,San Diego,IL
1757,658,2022-08-29,pending,San Jose,CA
1758,519,2022-04-30,shipped,San Antonio,TX
1759,465,2022-03-23,delivered,Phoenix,AZ
1760,429,2022-07-25,delivered,Houston,AZ
1761,308,2022-06-26,pending,Dallas,TX
1762,89,2022-05-09,processing,Houston,NY
1763,619,2022-01-29,shipped,Dallas,CA
1764,225,2022-05-07,processing,Chicago,IL
1765,825,2022-05-27,processing,New York,TX
1766,457,2022-08-07,delivered,Los Angeles,PA
1767,349,2022-10-26,processing,Houston,AZ
1768,17,2022-06-01,processing,Dallas,TX
1769,490,2022-08-16,shipped,Chicago,TX
1770,65,2022-03-24,delivered,Phoenix,TX
1771,818,2022-09-02,processing,San Jose,AZ
1772,153,2022-07-03,shipped,Los Angeles,TX
1773,915,2022-07-21,processing,San Diego,TX
1774,864,2022-08-14,pending,Los Angeles,AZ
1775,85,2022-08-04,shipped,Dallas,CA
1776,359,2022-09-07,returned,San Jose,CA
1777,380,2022-06-18,shipped,San Diego,AZ
1778,174,2022-12-27,delivered,Philadelphia,TX
1779,31,2022-10-14,processing,Los Angeles,CA
1780,124,2022-12-08,delivered,Dallas,TX
1781,8,2022-05-22,processing,Phoenix,TX
1782,910,2022-12-19,processing,Chicago,TX
