,Date,store_id,product_id,actual_units_sold,predicted_units_sold
4203,25/07/2020,23,1054,52,63.32
4204,26/07/2020,36,1075,75,113.47
4205,27/07/2020,38,1002,74,67.66333333
4206,28/07/2020,8,1033,112,121.13
4207,29/07/2020,39,1072,18,54.40333333
4208,30/07/2020,29,1012,137,126.6733333
4209,31/07/2020,12,1019,126,70.66333333
4210,01/08/2020,18,1018,61,104.0733333
4211,02/08/2020,50,1050,58,73.69
4212,03/08/2020,19,1085,198,102.5366667
4213,04/08/2020,36,1022,76,86.98
4214,05/08/2020,33,1030,1,127.8333333
4215,06/08/2020,5,1082,74,134.97
4216,07/08/2020,39,1006,66,87.20666667
4217,08/08/2020,28,1001,45,76.39666667
4218,09/08/2020,26,1009,169,86.39
4219,10/08/2020,43,1052,25,65.57
4220,11/08/2020,21,1080,158,74.30333333
4221,12/08/2020,23,1029,172,102.6133333
4222,13/08/2020,21,1062,160,71.72
4223,14/08/2020,11,1029,134,165.8466667
4224,15/08/2020,42,1005,115,106.39
4225,16/08/2020,39,1083,59,118.3466667
4226,17/08/2020,16,1022,142,152.9966667
4227,18/08/2020,33,1049,151,101.8766667
4228,19/08/2020,27,1008,77,137.7566667
4229,20/08/2020,1,1082,126,131.97
4230,21/08/2020,44,1078,88,103.2233333
4231,22/08/2020,16,1068,126,127.01
4232,23/08/2020,5,1040,48,114.305
4233,24/08/2020,46,1091,188,139.16
4234,25/08/2020,18,1024,47,65.61
4235,26/08/2020,41,1094,138,122.2066667
4236,27/08/2020,34,1076,46,97.10666667
4237,28/08/2020,44,1013,74,131.54
4238,29/08/2020,25,1050,8,82.66861111
4239,30/08/2020,42,1045,82,86.6
4240,31/08/2020,34,1004,178,69.26666667
4241,01/09/2020,15,1090,76,59.6
4242,02/09/2020,4,1063,149,51.94333333
4243,03/09/2020,4,1065,114,117.3966667
4244,04/09/2020,25,1027,154,83.17666667
4245,05/09/2020,41,1087,139,121.91
4246,06/09/2020,13,1063,11,73.57
4247,07/09/2020,42,1011,180,140.32
4248,08/09/2020,46,1042,158,105.1533333
4249,09/09/2020,25,1085,174,160.8333333
4250,10/09/2020,3,1086,129,113.84
4251,11/09/2020,35,1092,180,140.24
4252,12/09/2020,48,1038,15,107.6866667
4253,13/09/2020,9,1070,28,163.0666667
4254,14/09/2020,14,1089,191,130.5433333
4255,15/09/2020,22,1062,58,86.85
4256,16/09/2020,48,1004,197,139.8
4257,17/09/2020,9,1034,173,106.9033333
4258,18/09/2020,24,1026,169,67.39333333
4259,19/09/2020,23,1054,72,108.5566667
4260,20/09/2020,37,1027,38,143.2566667
4261,21/09/2020,45,1039,38,85.38666667
4262,22/09/2020,15,1085,180,124.7166667
4263,23/09/2020,36,1021,46,95.72333333
4264,24/09/2020,14,1054,53,56.27333333
4265,25/09/2020,20,1056,30,50.88666667
4266,26/09/2020,39,1093,132,81.91666667
4267,27/09/2020,36,1098,130,80.11333333
4268,28/09/2020,27,1063,63,79.81666667
4269,29/09/2020,17,1091,85,88.74666667
4270,30/09/2020,26,1042,189,94.96
4271,01/10/2020,41,1026,125,98.49333333
4272,02/10/2020,4,1069,161,82.90333333
4273,03/10/2020,3,1020,121,123.81
4274,04/10/2020,19,1072,58,113.3633333
4275,05/10/2020,41,1082,92,90.07666667
4276,06/10/2020,40,1053,169,137.92
4277,07/10/2020,39,1069,9,91.49666667
4278,08/10/2020,7,1068,98,112.1633333
4279,09/10/2020,36,1005,147,97.61333333
4280,10/10/2020,19,1016,93,73.07
4281,11/10/2020,12,1009,120,88.60333333
4282,12/10/2020,20,1025,114,137.9266667
4283,13/10/2020,38,1057,44,105.34
4284,14/10/2020,12,1038,73,111.7533333
4285,15/10/2020,29,1008,7,92.52666667
4286,16/10/2020,30,1065,31,72.59666667
4287,17/10/2020,20,1031,67,99.04333333
4288,18/10/2020,4,1033,136,75.16
4289,19/10/2020,2,1055,73,51.21666667
4290,20/10/2020,47,1069,53,56.89333333
4291,21/10/2020,30,1082,15,71.85666667
4292,22/10/2020,23,1036,8,81.77666667
4293,23/10/2020,6,1084,124,83.66
4294,24/10/2020,18,1024,87,46.13666667
4295,25/10/2020,22,1061,193,47.97833333
4296,26/10/2020,37,1083,46,67.76333333
4297,27/10/2020,4,1028,100,65.41333333
4298,28/10/2020,43,1060,7,74.21333333
4299,29/10/2020,11,1094,78,109.2766667
4300,30/10/2020,41,1079,10,109.88
4301,31/10/2020,35,1073,85,84.95333333
4302,01/11/2020,11,1039,98,63
4303,02/11/2020,34,1031,163,71.35333333
4304,03/11/2020,9,1001,104,81.61666667
4305,04/11/2020,31,1013,48,96
4306,05/11/2020,42,1100,191,100.3
4307,06/11/2020,32,1066,189,58.45666667
4308,07/11/2020,43,1042,97,67.97666667
4309,08/11/2020,35,1037,141,145.4366667
4310,09/11/2020,49,1057,95,79.21
4311,10/11/2020,11,1035,53,119.67
4312,11/11/2020,17,1037,99,133.1666667
4313,12/11/2020,36,1075,9,88.03333333
4314,13/11/2020,2,1082,70,63.74333333
4315,14/11/2020,24,1020,195,79.85333333
4316,15/11/2020,46,1066,104,36.04333333
4317,16/11/2020,15,1088,142,88.4885
4318,17/11/2020,28,1080,14,81.66333333
4319,18/11/2020,3,1023,177,79.05666667
4320,19/11/2020,29,1055,193,108.16
4321,20/11/2020,45,1057,100,123.0033333
4322,21/11/2020,13,1050,90,123.64
4323,22/11/2020,50,1038,138,89.39333333
4324,23/11/2020,22,1047,39,125.46
4325,24/11/2020,31,1093,185,155.9033333
4326,25/11/2020,7,1030,18,80.12333333
4327,26/11/2020,48,1068,122,105.8233333
4328,27/11/2020,48,1093,74,117.9
4329,28/11/2020,26,1043,70,95.11
4330,29/11/2020,31,1027,69,79.19
4331,30/11/2020,38,1097,195,132.4866667
4332,01/12/2020,38,1082,185,104.3033333
4333,02/12/2020,4,1064,47,85.77666667
4334,03/12/2020,35,1006,176,138.1866667
4335,04/12/2020,33,1096,189,156.7466667
4336,05/12/2020,3,1031,136,138.0866667
4337,06/12/2020,19,1076,107,149.99
4338,07/12/2020,9,1087,25,152.1677778
4339,08/12/2020,46,1029,114,85.78
4340,09/12/2020,19,1003,100,130.44
4341,10/12/2020,19,1097,67,85.56222222
4342,11/12/2020,26,1092,87,88.66
4343,12/12/2020,13,1082,108,57.45666667
4344,13/12/2020,22,1086,98,78.79666667
4345,14/12/2020,48,1020,117,79.26666667
4346,15/12/2020,8,1080,68,113.6866667
4347,16/12/2020,24,1058,123,110.77
4348,17/12/2020,26,1057,47,75.10333333
4349,18/12/2020,48,1071,117,102.3733333
4350,19/12/2020,41,1004,176,102.7133333
4351,20/12/2020,41,1042,53,39.25
4352,21/12/2020,3,1034,19,46.45
4353,22/12/2020,7,1100,189,126.41
4354,23/12/2020,50,1018,26,68.67
4355,24/12/2020,2,1097,89,115.4433333
4356,25/12/2020,33,1065,42,66.01666667
4357,26/12/2020,12,1025,134,109.72
4358,27/12/2020,48,1045,60,66.74666667
4359,28/12/2020,12,1014,197,88.51666667
4360,29/12/2020,10,1011,163,51.65333333
4361,30/12/2020,41,1052,100,103.5666667
4362,31/12/2020,27,1008,35,143.1366667
4363,01/01/2021,18,1060,140,143.2166667
4364,02/01/2021,4,1042,90,118.0333333
4365,03/01/2021,40,1016,125,145.22
4366,04/01/2021,23,1039,173,134.8833333
4367,05/01/2021,21,1095,196,110.6066667
4368,06/01/2021,36,1042,136,84.13
4369,07/01/2021,30,1018,27,106.2466667
4370,08/01/2021,48,1007,28,129.6033333
4371,09/01/2021,21,1004,136,124.9633333
4372,10/01/2021,23,1096,172,112.22
4373,11/01/2021,21,1095,182,124.8633333
4374,12/01/2021,8,1074,14,62.01
4375,13/01/2021,39,1030,169,110.5
4376,14/01/2021,13,1050,198,134.9066667
4377,15/01/2021,40,1099,105,98.79
4378,16/01/2021,22,1045,150,157.36
4379,17/01/2021,7,1031,153,108.7766667
4380,18/01/2021,24,1095,72,97.14333333
4381,19/01/2021,5,1046,132,137.9666667
4382,20/01/2021,50,1054,119,136.7766667
4383,21/01/2021,26,1046,35,131.5333333
4384,22/01/2021,10,1097,115,151.3166667
4385,23/01/2021,11,1005,117,89.78333333
4386,24/01/2021,40,1010,107,94.3
4387,25/01/2021,38,1023,119,97.88666667
4388,26/01/2021,11,1007,122,107.23
4389,27/01/2021,48,1058,98,111.15
4390,28/01/2021,30,1047,148,118.6466667
4391,29/01/2021,4,1092,176,114.7533333
4392,30/01/2021,2,1021,74,103.5
4393,31/01/2021,13,1031,117,126.5833333
4394,01/02/2021,39,1027,180,86.54333333
4395,02/02/2021,17,1029,38,100.7433333
4396,03/02/2021,23,1010,111,108.98
4397,04/02/2021,45,1072,48,82.87333333
4398,05/02/2021,10,1009,45,126.5366667
4399,06/02/2021,13,1011,96,113.5966667
4400,07/02/2021,42,1022,118,117.47
4401,08/02/2021,39,1090,82,81.04333333
4402,09/02/2021,42,1050,112,104.8366667
4403,10/02/2021,29,1040,33,65.29333333
4404,11/02/2021,16,1066,59,71.01
4405,12/02/2021,3,1063,15,74.57
4406,13/02/2021,36,1019,172,102.5533333
4407,14/02/2021,4,1016,35,78.40333333
4408,15/02/2021,36,1004,58,53.50666667
4409,16/02/2021,16,1049,24,28.89
4410,17/02/2021,41,1038,159,83.53
4411,18/02/2021,6,1007,32,64.02
4412,19/02/2021,42,1055,161,68.69
4413,20/02/2021,28,1014,104,52.54
4414,21/02/2021,36,1076,108,65.57
4415,22/02/2021,23,1085,123,88.45666667
4416,23/02/2021,12,1034,106,136.6566667
4417,24/02/2021,42,1021,139,75.89
4418,25/02/2021,31,1036,96,99.63
4419,26/02/2021,12,1063,47,101.9033333
4420,27/02/2021,32,1042,195,132.1766667
4421,28/02/2021,25,1049,8,85.06
4422,01/03/2021,29,1071,161,71.44
4423,02/03/2021,19,1085,83,105.6566667
4424,03/03/2021,22,1010,41,101.2566667
4425,04/03/2021,24,1021,8,90.24
4426,05/03/2021,33,1080,124,122.5866667
4427,06/03/2021,36,1063,26,41.62
4428,07/03/2021,45,1089,147,88.64
4429,08/03/2021,40,1077,108,56.26666667
4430,09/03/2021,46,1050,187,76.24666667
4431,10/03/2021,16,1027,137,106.8966667
4432,11/03/2021,2,1008,102,104.8
4433,12/03/2021,8,1030,99,99.03666667
4434,13/03/2021,13,1095,7,101.1666667
4435,14/03/2021,30,1071,196,135.8866667
4436,15/03/2021,1,1030,6,61.88
4437,16/03/2021,12,1018,98,89.38666667
4438,17/03/2021,49,1023,61,71.33333333
4439,18/03/2021,7,1038,16,54.69333333
4440,19/03/2021,48,1030,164,92.68888889
4441,20/03/2021,14,1030,14,53.56333333
4442,21/03/2021,42,1072,121,60.1
4443,22/03/2021,35,1076,135,68.77666667
4444,23/03/2021,28,1074,66,61.99333333
4445,24/03/2021,12,1071,31,85.83833333
4446,25/03/2021,40,1039,29,110.0233333
4447,26/03/2021,48,1017,187,104.2933333
4448,27/03/2021,24,1096,81,91.72
4449,28/03/2021,1,1069,199,123.3933333
4450,29/03/2021,17,1085,79,49.53
4451,30/03/2021,38,1095,156,84.27333333
4452,31/03/2021,28,1052,60,119.5366667
4453,01/04/2021,33,1079,6,89.58666667
4454,02/04/2021,24,1013,134,135.2566667
4455,03/04/2021,47,1007,27,92.73333333
4456,04/04/2021,45,1088,181,134.0633333
4457,05/04/2021,6,1068,98,108.36
4458,06/04/2021,21,1060,78,54.91666667
4459,07/04/2021,45,1083,17,46.98
4460,08/04/2021,4,1046,74,67.76333333
4461,09/04/2021,33,1035,113,113.68
4462,10/04/2021,10,1029,62,88.67
4463,11/04/2021,36,1100,66,52.67
4464,12/04/2021,13,1034,56,71.58
4465,13/04/2021,36,1008,21,50.08666667
4466,14/04/2021,48,1066,99,74.49333333
4467,15/04/2021,9,1004,92,97.85666667
4468,16/04/2021,31,1066,191,79.51
4469,17/04/2021,4,1094,36,54.74
4470,18/04/2021,20,1057,169,110.5
4471,19/04/2021,8,1093,173,112.1633333
4472,20/04/2021,27,1004,181,158.1633333
4473,21/04/2021,36,1085,192,124.35
4474,22/04/2021,9,1073,84,143.8433333
4475,23/04/2021,43,1066,135,157.87
4476,24/04/2021,24,1020,150,170.3933333
4477,25/04/2021,37,1097,109,154.54
4478,26/04/2021,41,1055,114,155.23
4479,27/04/2021,40,1006,148,156.37
4480,28/04/2021,30,1029,32,117.4166667
4481,29/04/2021,26,1080,147,141.5433333
4482,30/04/2021,4,1100,28,116.8233333
4483,01/05/2021,1,1005,86,108.93
4484,02/05/2021,20,1037,66,121.1533333
4485,03/05/2021,28,1009,198,129.0266667
4486,04/05/2021,45,1096,42,61.29
4487,05/05/2021,24,1037,54,108.6466667
4488,06/05/2021,28,1098,67,72.10666667
4489,07/05/2021,28,1039,64,75.47333333
4490,08/05/2021,5,1063,24,61.53333333
4491,09/05/2021,32,1057,12,91.82333333
4492,10/05/2021,30,1040,69,78.36333333
4493,11/05/2021,21,1093,84,60.78166667
4494,12/05/2021,42,1064,196,70.52
4495,13/05/2021,16,1095,154,61.74
4496,14/05/2021,8,1003,16,83.17333333
4497,15/05/2021,12,1043,147,126.76
4498,16/05/2021,32,1025,31,75.17333333
4499,17/05/2021,25,1055,108,97.93666667
4500,18/05/2021,3,1036,3,74.04666667
4501,19/05/2021,26,1058,79,108.855
4502,20/05/2021,36,1077,55,70.64
4503,21/05/2021,17,1019,139,118.5733333
4504,22/05/2021,27,1059,16,45.5
4505,23/05/2021,22,1016,115,109.4166667
4506,24/05/2021,45,1094,175,54.30333333
4507,25/05/2021,38,1099,39,52.42
4508,26/05/2021,35,1002,107,135.2
4509,27/05/2021,46,1065,119,95.02
4510,28/05/2021,7,1059,52,71.86333333
4511,29/05/2021,3,1048,111,108.4633333
4512,30/05/2021,6,1003,129,115.4966667
4513,31/05/2021,13,1026,160,97.92333333
4514,01/06/2021,46,1092,121,136.1733333
4515,02/06/2021,15,1091,72,89.32333333
4516,03/06/2021,26,1014,19,86.67666667
4517,04/06/2021,48,1024,187,120.29
4518,05/06/2021,33,1035,90,109.9566667
4519,06/06/2021,15,1098,169,155.0088889
4520,07/06/2021,39,1088,116,67.6
4521,08/06/2021,41,1006,11,103.04
4522,09/06/2021,47,1062,199,104.2366667
4523,10/06/2021,14,1095,198,110.7933333
4524,11/06/2021,19,1093,153,124.6433333
4525,12/06/2021,28,1036,96,115.7866667
4526,13/06/2021,24,1029,161,130.8
4527,14/06/2021,50,1013,95,150.5043333
4528,15/06/2021,41,1008,144,142.98
4529,16/06/2021,33,1015,164,116.9366667
4530,17/06/2021,12,1033,17,106.71
4531,18/06/2021,10,1089,173,124.19
4532,19/06/2021,7,1016,154,98.43333333
4533,20/06/2021,46,1085,151,127.4233333
4534,21/06/2021,1,1052,173,150.4066667
4535,22/06/2021,15,1081,175,127.4266667
4536,23/06/2021,1,1034,184,138.06
4537,24/06/2021,45,1077,11,132.1633333
4538,25/06/2021,20,1034,116,159.3333333
4539,26/06/2021,2,1043,115,164.5566667
4540,27/06/2021,3,1061,30,97.97666667
4541,28/06/2021,36,1079,25,116.7733333
4542,29/06/2021,16,1022,98,78.27666667
4543,30/06/2021,29,1051,108,76.69
4544,01/07/2021,44,1004,149,66.04333333
4545,02/07/2021,36,1049,130,94.20333333
4546,03/07/2021,44,1039,195,112.73
4547,04/07/2021,39,1087,5,106.13
4548,05/07/2021,3,1077,173,141.9633333
4549,06/07/2021,37,1072,66,70.71
4550,07/07/2021,44,1001,192,147.7866667
4551,08/07/2021,12,1041,23,84.50666667
4552,09/07/2021,20,1050,146,135.0066667
4553,10/07/2021,23,1081,58,113.79
4554,11/07/2021,22,1017,60,79.75333333
4555,12/07/2021,32,1008,15,107.8366667
4556,13/07/2021,7,1067,85,96.96333333
4557,14/07/2021,22,1093,197,105.2
4558,15/07/2021,44,1086,67,67.95333333
4559,16/07/2021,2,1066,8,75.28333333
4560,17/07/2021,14,1002,166,113.7233333
4561,18/07/2021,16,1017,154,69.03666667
4562,19/07/2021,24,1073,64,90.38
4563,20/07/2021,7,1033,192,136.4233333
4564,21/07/2021,4,1093,115,150.7166667
4565,22/07/2021,37,1093,127,135.9
4566,23/07/2021,46,1054,74,157.3766667
4567,24/07/2021,41,1070,129,135.4566667
4568,25/07/2021,5,1006,42,109.8166667
4569,26/07/2021,2,1052,139,140.8566667
4570,27/07/2021,5,1045,69,89.88
4571,28/07/2021,3,1001,129,138.84
4572,29/07/2021,42,1080,193,114.8966667
4573,30/07/2021,8,1051,83,101.52
4574,31/07/2021,26,1011,178,161.1133333
4575,01/08/2021,10,1022,69,96.82
4576,02/08/2021,34,1034,92,147.0033333
4577,03/08/2021,46,1001,188,139.51
4578,04/08/2021,36,1077,165,150.73
4579,05/08/2021,12,1049,151,138.85
4580,06/08/2021,20,1049,5,117.0133333
4581,07/08/2021,29,1042,87,136.1633333
4582,08/08/2021,14,1092,81,120.1533333
4583,09/08/2021,48,1049,132,121.2233333
4584,10/08/2021,5,1013,145,135.4333333
4585,11/08/2021,48,1094,123,89.11666667
4586,12/08/2021,27,1100,158,103.7533333
4587,13/08/2021,4,1068,54,100.68
4588,14/08/2021,29,1014,116,95.83333333
4589,15/08/2021,3,1036,89,103.9833333
4590,16/08/2021,33,1056,81,101.9766667
4591,17/08/2021,30,1087,78,109.0633333
4592,18/08/2021,36,1069,23,67
4593,19/08/2021,9,1046,24,66.23
4594,20/08/2021,1,1015,17,78.77
4595,21/08/2021,48,1087,187,86.43666667
4596,22/08/2021,23,1008,52,41.41666667
4597,23/08/2021,3,1056,46,45.02666667
4598,24/08/2021,32,1011,118,74.90666667
4599,25/08/2021,24,1071,78,55.41333333
4600,26/08/2021,6,1023,187,89.66333333
4601,27/08/2021,13,1045,79,97.34666667
4602,28/08/2021,49,1027,19,69.27333333
4603,29/08/2021,15,1031,127,113.7166667
4604,30/08/2021,30,1047,69,94.76666667
4605,31/08/2021,12,1066,17,90.27666667
4606,01/09/2021,40,1095,97,79.37
4607,02/09/2021,48,1061,103,101.0133333
4608,03/09/2021,35,1008,134,40.41666667
4609,04/09/2021,28,1065,25,74.02
4610,05/09/2021,4,1025,175,131.2566667
4611,06/09/2021,7,1017,145,65.20333333
4612,07/09/2021,47,1030,33,91.01333333
4613,08/09/2021,43,1024,139,132.4266667
4614,09/09/2021,16,1095,161,103.2933333
4615,10/09/2021,22,1052,28,90.7
4616,11/09/2021,46,1063,106,141.1433333
4617,12/09/2021,45,1061,41,87.71333333
4618,13/09/2021,41,1077,59,115.55
4619,14/09/2021,25,1058,133,71.3
4620,15/09/2021,50,1079,85,75.13
4621,16/09/2021,3,1090,30,81.44333333
4622,17/09/2021,22,1032,174,52.71333333
4623,18/09/2021,31,1035,90,63.67
4624,19/09/2021,37,1016,56,75.23333333
4625,20/09/2021,22,1009,3,98.79666667
4626,21/09/2021,27,1019,113,90.42416667
4627,22/09/2021,2,1040,12,64.07
4628,23/09/2021,22,1040,135,65.41333333
4629,24/09/2021,17,1046,26,55.81
4630,25/09/2021,48,1003,172,82.81333333
4631,26/09/2021,20,1026,56,80.89333333
4632,27/09/2021,24,1072,183,87.78
4633,28/09/2021,45,1070,13,79.75
4634,29/09/2021,31,1005,153,126.8766667
4635,30/09/2021,43,1085,81,84.96
4636,01/10/2021,8,1027,16,69.83333333
4637,02/10/2021,5,1044,104,73.82333333
4638,03/10/2021,2,1038,169,126.4233333
4639,04/10/2021,4,1072,82,60.56
4640,05/10/2021,35,1086,132,121.1
4641,06/10/2021,34,1087,40,80.44333333
4642,07/10/2021,3,1089,51,69.11
4643,08/10/2021,48,1071,183,104.1166667
4644,09/10/2021,20,1078,161,120.7766667
4645,10/10/2021,9,1041,126,107.3733333
4646,11/10/2021,6,1058,39,101.18
4647,12/10/2021,47,1029,152,144.9366667
4648,13/10/2021,5,1081,83,125.24
4649,14/10/2021,41,1051,63,111.1366667
4650,15/10/2021,38,1070,60,112.0466667
4651,16/10/2021,35,1096,110,103.8844444
4652,17/10/2021,31,1063,128,113.7733333
4653,18/10/2021,13,1019,98,55.71333333
4654,19/10/2021,26,1027,52,75.79
4655,20/10/2021,22,1094,49,78.56666667
4656,21/10/2021,32,1053,66,68.57333333
4657,22/10/2021,15,1097,41,63.745
4658,23/10/2021,11,1045,143,96.75666667
4659,24/10/2021,16,1011,57,46.50333333
4660,25/10/2021,47,1010,110,79.93
4661,26/10/2021,6,1093,49,85.71333333
4662,27/10/2021,46,1086,187,127.8033333
4663,28/10/2021,11,1020,6,76.05666667
4664,29/10/2021,10,1019,192,108.4466667
4665,30/10/2021,16,1088,151,73.84333333
4666,31/10/2021,12,1092,170,127.8466667
4667,01/11/2021,7,1002,69,79.93
4668,02/11/2021,39,1040,168,153.67
4669,03/11/2021,27,1018,31,127.55
4670,04/11/2021,24,1082,142,169.52
4671,05/11/2021,50,1002,198,125.3466667
4672,06/11/2021,15,1047,97,81.84333333
4673,07/11/2021,6,1049,45,129.1266667
4674,08/11/2021,19,1023,96,128.0666667
4675,09/11/2021,8,1047,12,97.69333333
4676,10/11/2021,47,1079,167,131.4733333
4677,11/11/2021,36,1089,150,145.8566667
4678,12/11/2021,50,1045,78,92.71333333
4679,13/11/2021,13,1082,35,96.40333333
4680,14/11/2021,33,1021,99,114.0266667
4681,15/11/2021,32,1047,13,52.14666667
4682,16/11/2021,28,1032,168,122.3133333
4683,17/11/2021,40,1019,21,51.68
4684,18/11/2021,49,1018,186,68.43
4685,19/11/2021,10,1024,195,92.02666667
4686,20/11/2021,33,1047,142,144.66
4687,21/11/2021,1,1030,191,131.8033333
4688,22/11/2021,21,1093,138,141.5733333
4689,23/11/2021,5,1085,97,114.7833333
4690,24/11/2021,1,1021,72,170.81
4691,25/11/2021,21,1048,184,157.0066667
4692,26/11/2021,25,1066,4,94.55
4693,27/11/2021,20,1045,55,133.53
4694,28/11/2021,45,1001,115,72.77
4695,29/11/2021,9,1022,137,97.81666667
4696,30/11/2021,16,1056,189,77.26333333
4697,01/12/2021,28,1040,65,83.10333333
4698,02/12/2021,40,1038,61,81.29666667
4699,03/12/2021,46,1019,184,150.2033333
4700,04/12/2021,49,1019,77,114.3366667
4701,05/12/2021,36,1066,53,140.1366667
4702,06/12/2021,39,1093,44,93.47333333
4703,07/12/2021,49,1087,56,116.0933333
4704,08/12/2021,24,1047,94,61.14
4705,09/12/2021,16,1058,167,97.80666667
4706,10/12/2021,14,1057,23,58.69666667
4707,11/12/2021,48,1048,149,78
4708,12/12/2021,34,1091,103,74.81
4709,13/12/2021,24,1045,77,86.67011111
4710,14/12/2021,47,1087,141,116.09
4711,15/12/2021,11,1092,59,72.29927778
4712,16/12/2021,45,1028,26,110.8566667
4713,17/12/2021,36,1060,113,96.99666667
4714,18/12/2021,1,1005,89,78.48
4715,19/12/2021,47,1018,175,92.56333333
4716,20/12/2021,12,1094,132,73.07
4717,21/12/2021,21,1088,85,87.57666667
4718,22/12/2021,9,1037,71,120.3666667
4719,23/12/2021,39,1080,70,138.3733333
4720,24/12/2021,3,1093,70,130.1266667
4721,25/12/2021,16,1094,171,131.38
4722,26/12/2021,4,1025,167,82.14
4723,27/12/2021,26,1038,159,117.7933333
4724,28/12/2021,46,1001,73,128.63
4725,29/12/2021,13,1040,2,103.0533333
4726,30/12/2021,20,1055,7,78.92
4727,31/12/2021,19,1095,1,115.5733333
4728,01/01/2022,27,1039,135,57.98261905
4729,02/01/2022,2,1095,9,29.05333333
4730,03/01/2022,10,1097,48,43.96333333
4731,04/01/2022,25,1076,55,41.7
4732,05/01/2022,19,1025,95,60.06333333
4733,06/01/2022,15,1023,60,46.79
4734,07/01/2022,39,1043,122,85.99666667
4735,08/01/2022,47,1048,70,54.71333333
4736,09/01/2022,49,1092,78,90.33666667
4737,10/01/2022,24,1097,186,116.1933333
4738,11/01/2022,16,1038,49,79.75333333
4739,12/01/2022,17,1090,158,102.8633333
4740,13/01/2022,16,1024,22,113.5233333
4741,14/01/2022,18,1005,4,64.76666667
4742,15/01/2022,49,1060,93,142.8366667
4743,16/01/2022,4,1017,66,93.38333333
4744,17/01/2022,2,1037,30,56.98666667
4745,18/01/2022,49,1015,152,82.22
4746,19/01/2022,49,1066,80,62.49666667
4747,20/01/2022,31,1098,25,59.98666667
4748,21/01/2022,2,1020,65,109.44
4749,22/01/2022,2,1030,103,66.59
4750,23/01/2022,15,1016,16,68.05333333
4751,24/01/2022,48,1044,55,79.01
4752,25/01/2022,43,1059,155,63.32666667
4753,26/01/2022,29,1004,93,67.85333333
4754,27/01/2022,34,1031,124,57.24
4755,28/01/2022,40,1026,119,77.52666667
4756,29/01/2022,32,1041,68,64.11666667
4757,30/01/2022,21,1076,188,142.4266667
4758,31/01/2022,30,1002,102,99.61
4759,01/02/2022,24,1008,123,113.0925
4760,02/02/2022,44,1078,186,153.1033333
4761,03/02/2022,14,1024,185,142.87
4762,04/02/2022,28,1040,176,147.8933333
4763,05/02/2022,14,1025,109,150.6233333
4764,06/02/2022,44,1062,108,167.85
4765,07/02/2022,34,1058,41,119.8633333
4766,08/02/2022,14,1071,196,161.6133333
4767,09/02/2022,25,1032,162,109.89
4768,10/02/2022,12,1087,162,151.0566667
4769,11/02/2022,41,1046,130,102.2633333
4770,12/02/2022,40,1026,1,130.8233333
4771,13/02/2022,20,1042,87,109.11
4772,14/02/2022,48,1007,37,103.53
4773,15/02/2022,42,1056,83,85.83333333
4774,16/02/2022,7,1047,187,104.0033333
4775,17/02/2022,15,1050,171,72.25
4776,18/02/2022,9,1045,115,85.56666667
4777,19/02/2022,4,1068,187,108.8833333
4778,20/02/2022,31,1044,76,83.26
4779,21/02/2022,23,1025,65,140.4666667
4780,22/02/2022,6,1052,13,129.51
4781,23/02/2022,28,1018,111,116.7366667
4782,24/02/2022,12,1007,1,57.52
4783,25/02/2022,47,1022,173,113.2333333
4784,26/02/2022,22,1004,74,43.99
4785,27/02/2022,24,1029,142,91.88333333
4786,28/02/2022,34,1088,168,105.3866667
4787,01/03/2022,19,1040,150,126.8933333
4788,02/03/2022,24,1052,127,101.5433333
4789,03/03/2022,20,1060,174,133.7433333
4790,04/03/2022,34,1041,101,126.4066667
4791,05/03/2022,47,1076,47,110.51
4792,06/03/2022,27,1073,187,117.41
4793,07/03/2022,44,1015,92,110.7933333
4794,08/03/2022,29,1077,140,143.9166667
4795,09/03/2022,1,1057,57,95.37666667
4796,10/03/2022,46,1094,65,102.6366667
4797,11/03/2022,36,1099,146,152.01
4798,12/03/2022,43,1035,196,136.7533333
4799,13/03/2022,39,1090,70,119.0866667
4800,14/03/2022,45,1019,58,98.99
4801,15/03/2022,46,1021,179,110.6566667
4802,16/03/2022,7,1085,62,107.2733333
4803,17/03/2022,43,1013,190,176.2566667
4804,18/03/2022,20,1021,113,134.89
4805,19/03/2022,20,1088,108,92.88
4806,20/03/2022,25,1026,163,70.60666667
4807,21/03/2022,43,1056,27,143.5833333
4808,22/03/2022,21,1031,184,136.0866667
4809,23/03/2022,9,1030,29,103.56
4810,24/03/2022,27,1024,43,123.5733333
4811,25/03/2022,28,1096,117,99.76666667
4812,26/03/2022,25,1030,17,49.6
4813,27/03/2022,36,1026,165,109.6033333
4814,28/03/2022,34,1082,40,77.21666667
4815,29/03/2022,2,1054,91,79.73
4816,30/03/2022,9,1076,185,100.6066667
4817,31/03/2022,19,1021,134,98.96666667
4818,01/04/2022,15,1023,100,109.82
4819,02/04/2022,21,1028,187,133.85
4820,03/04/2022,50,1081,187,126
4821,04/04/2022,16,1079,109,160.8166667
4822,05/04/2022,2,1023,117,151.8566667
4823,06/04/2022,26,1059,199,142.2533333
4824,07/04/2022,44,1053,43,86.33666667
4825,08/04/2022,29,1053,122,159.7433333
4826,09/04/2022,33,1034,128,114.57
4827,10/04/2022,34,1092,84,121.09
4828,11/04/2022,46,1068,143,88.85333333
